time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
1.770000,0.398910,-1.228893,8.968151,0.025149,-0.001479,-0.011772,-0.000001792,0.000022220,-0.000044301,-0.000232,-0.001410,0.001917,0.999997
1.780000,0.375998,-1.247742,8.982077,0.016880,-0.005284,-0.005017,-0.000001972,0.000022364,-0.000044482,-0.000151,-0.001434,0.001897,0.999997
1.790000,1.788519,-0.654725,8.915198,0.010054,-0.018163,0.004034,-0.000001960,0.000021971,-0.000044540,-0.000097,-0.001524,0.001919,0.999997
1.800000,1.766498,-0.591370,8.921775,0.005228,-0.031033,0.011524,-0.000002110,0.000022123,-0.000044354,-0.000067,-0.001684,0.001976,0.999997
1.810000,0.013222,-0.311188,9.129026,0.002912,-0.034386,0.013503,-0.000001923,0.000022062,-0.000044150,-0.000053,-0.001851,0.002043,0.999996
1.820000,0.020117,-0.293045,9.128514,-0.000292,-0.034076,0.014619,-0.000001984,0.000021863,-0.000044342,-0.000053,-0.002021,0.002119,0.999996
1.830000,-1.238261,1.074933,10.290544,0.006755,-0.025508,0.007591,-0.000002149,0.000021858,-0.000044281,-0.000016,-0.002147,0.002157,0.999995
1.840000,-1.194229,1.023667,10.297036,0.014820,-0.016321,-0.000456,-0.000002091,0.000022145,-0.000044505,0.000061,-0.002225,0.002156,0.999995
1.850000,-2.436809,0.690254,9.131727,0.021543,0.003519,-0.008503,-0.000002183,0.000022024,-0.000044308,0.000167,-0.002207,0.002112,0.999995
1.860000,-2.393391,0.676979,9.123804,0.026873,0.022989,-0.018136,-0.000002157,0.000022156,-0.000044229,0.000300,-0.002089,0.002020,0.999996
1.870000,-1.783676,-2.441096,9.718588,0.009799,0.039312,-0.009415,-0.000002163,0.000022145,-0.000044356,0.000343,-0.001892,0.001977,0.999996
1.880000,-1.754047,-2.376192,9.732793,-0.010922,0.054692,-0.001454,-0.000002156,0.000021551,-0.000044147,0.000290,-0.001618,0.001973,0.999997
1.890000,-0.775624,-1.222393,9.273434,-0.021468,0.063543,0.003013,-0.000002094,0.000022041,-0.000044253,0.000180,-0.001302,0.001991,0.999997
1.900000,-0.788320,-1.212497,9.262836,-0.033158,0.071758,0.009454,-0.000001996,0.000022020,-0.000044273,0.000016,-0.000944,0.002030,0.999997
1.910000,0.987348,-0.596822,10.677150,-0.038534,0.066700,0.014449,-0.000002019,0.000022147,-0.000044458,-0.000181,-0.000610,0.002103,0.999998
1.920000,0.954158,-0.615155,10.657493,-0.044734,0.061120,0.020198,-0.000002119,0.000022347,-0.000044321,-0.000408,-0.000307,0.002203,0.999997
1.930000,1.885673,-0.151969,10.685607,-0.048265,0.049483,0.026094,-0.000001800,0.000022325,-0.000044430,-0.000650,-0.000069,0.002335,0.999997
1.940000,1.816095,-0.184844,10.694224,-0.051051,0.033864,0.031309,-0.000001974,0.000022203,-0.000044250,-0.000906,0.000100,0.002496,0.999996
1.950000,2.553765,2.578091,10.237909,-0.033853,0.014260,0.029035,-0.000001910,0.000022171,-0.000044106,-0.001070,0.000172,0.002642,0.999996
1.960000,2.499738,2.529953,10.276438,-0.014799,-0.005464,0.023219,-0.000002047,0.000022044,-0.000044254,-0.001136,0.000145,0.002759,0.999996
1.970000,1.703208,0.453538,10.658645,-0.009594,-0.019328,0.024245,-0.000001696,0.000022089,-0.000044515,-0.001179,0.000044,0.002880,0.999995
1.980000,1.673587,0.426472,10.686231,-0.004530,-0.035513,0.026497,-0.000002028,0.000022037,-0.000044081,-0.001204,-0.000128,0.003010,0.999995
1.990000,-0.749149,1.212619,9.169327,0.004150,-0.031440,0.019681,-0.000001803,0.000022116,-0.000044436,-0.001179,-0.000283,0.003110,0.999994
2.000000,-0.712062,1.202540,9.171169,0.014649,-0.026505,0.012076,-0.000001888,0.000021942,-0.000044282,-0.001102,-0.000413,0.003173,0.999994
2.010000,-2.531655,-2.101290,9.930212,0.001330,-0.007174,0.016823,-0.000001681,0.000022264,-0.000044234,-0.001098,-0.000452,0.003263,0.999994
2.020000,-2.432909,-2.003045,9.958768,-0.014633,0.011646,0.021726,-0.000001754,0.000022212,-0.000044256,-0.001173,-0.000393,0.003372,0.999994
2.030000,0.200833,2.297201,9.454462,0.001053,0.011508,0.009308,-0.000001805,0.000022175,-0.000044140,-0.001168,-0.000332,0.003419,0.999993
2.040000,0.183351,2.239347,9.433724,0.019771,0.011049,-0.001122,-0.000001926,0.000021966,-0.000044242,-0.001071,-0.000273,0.003413,0.999994
2.050000,1.224946,0.693064,9.296633,0.026644,0.003625,-0.003835,-0.000001818,0.000022107,-0.000044233,-0.000941,-0.000258,0.003394,0.999994
2.060000,1.220887,0.699880,9.301643,0.033357,-0.005966,-0.005029,-0.000001692,0.000022160,-0.000044250,-0.000779,-0.000288,0.003369,0.999994
2.070000,1.597689,-0.248742,9.124196,0.031255,-0.018835,-0.001339,-0.000001990,0.000022360,-0.000044252,-0.000621,-0.000380,0.003363,0.999994
2.080000,1.553980,-0.220140,9.146240,0.030546,-0.030493,0.003542,-0.000001874,0.000022047,-0.000044239,-0.000469,-0.000535,0.003378,0.999994
2.090000,-1.217841,-2.733902,9.972834,0.009338,-0.023001,0.010549,-0.000001830,0.000022012,-0.000044317,-0.000418,-0.000651,0.003431,0.999994
2.100000,-1.149436,-2.673664,9.969154,-0.011688,-0.014753,0.020728,-0.000002116,0.000022139,-0.000044615,-0.000475,-0.000723,0.003536,0.999993
2.110000,-0.560339,0.083382,9.683251,-0.012654,-0.008721,0.019396,-0.000002072,0.000022014,-0.000044319,-0.000539,-0.000769,0.003634,0.999993
2.120000,-0.514004,0.075478,9.663087,-0.013719,-0.003666,0.019048,-0.000001882,0.000021911,-0.000044357,-0.000605,-0.000793,0.003725,0.999993
2.130000,-0.753370,1.389360,10.222177,-0.002085,0.001798,0.009486,-0.000001843,0.000022000,-0.000044209,-0.000622,-0.000783,0.003774,0.999992
2.140000,-0.744074,1.355288,10.217020,0.006258,0.008880,0.001389,-0.000002079,0.000021986,-0.000044422,-0.000588,-0.000740,0.003780,0.999992
2.150000,-2.253545,0.930320,9.388635,0.015404,0.027380,-0.007947,-0.000001788,0.000022053,-0.000044209,-0.000517,-0.000605,0.003741,0.999993
2.160000,-2.206111,0.884440,9.382702,0.021490,0.045406,-0.018904,-0.000001794,0.000021890,-0.000044347,-0.000409,-0.000376,0.003650,0.999993
2.170000,-0.139976,-1.356988,9.962310,0.012669,0.050303,-0.012030,-0.000001548,0.000022181,-0.000044208,-0.000350,-0.000128,0.003593,0.999993
2.180000,-0.134704,-1.344566,9.977260,0.001772,0.052162,-0.005289,-0.000001862,0.000022176,-0.000044433,-0.000346,0.000133,0.003565,0.999994
2.190000,-0.240528,-1.760681,10.276209,-0.012717,0.057259,0.002969,-0.000002069,0.000021909,-0.000043950,-0.000414,0.000412,0.003579,0.999993
2.200000,-0.256072,-1.710741,10.263782,-0.027418,0.057742,0.010156,-0.000001604,0.000022113,-0.000044069,-0.000555,0.000707,0.003633,0.999993
2.210000,1.399826,0.225644,10.304243,-0.028870,0.049956,0.015201,-0.000001683,0.000022155,-0.000044268,-0.000698,0.000957,0.003707,0.999992
2.220000,1.332041,0.215481,10.330992,-0.028694,0.041146,0.017185,-0.000001817,0.000021915,-0.000044268,-0.000838,0.001158,0.003794,0.999992
2.230000,1.879776,0.927011,11.065677,-0.021740,0.026330,0.018796,-0.000001552,0.000022194,-0.000044154,-0.000948,0.001288,0.003886,0.999991
2.240000,1.841044,0.877786,11.078402,-0.015272,0.011759,0.018189,-0.000001840,0.000022022,-0.000044256,-0.001026,0.001347,0.003980,0.999991
2.250000,0.981469,0.572684,10.340116,-0.010780,0.004072,0.018773,-0.000001792,0.000022152,-0.000044481,-0.001080,0.001364,0.004074,0.999990
2.260000,1.004800,0.575139,10.319953,-0.007099,-0.005621,0.017826,-0.000001824,0.000022143,-0.000044259,-0.001112,0.001339,0.004166,0.999990
2.270000,0.761243,0.506063,11.232801,-0.002968,-0.010449,0.019402,-0.000001639,0.000022202,-0.000044223,-0.001123,0.001281,0.004256,0.999989
2.280000,0.763262,0.497963,11.218129,0.001041,-0.018458,0.016416,-0.000001944,0.000022103,-0.000044255,-0.001113,0.001189,0.004344,0.999989
2.290000,0.266441,0.332734,11.286958,0.002916,-0.021898,0.016338,-0.000001656,0.000021877,-0.000044034,-0.001089,0.001082,0.004427,0.999989
2.300000,0.301626,0.335216,11.264604,0.006305,-0.024473,0.015393,-0.000001502,0.000021973,-0.000044030,-0.001050,0.000960,0.004507,0.999989
2.310000,-0.037289,0.103897,11.310759,0.010070,-0.024357,0.015553,-0.000001714,0.000021882,-0.000043949,-0.001006,0.000837,0.004584,0.999989
2.320000,-0.014458,0.117691,11.330231,0.008321,-0.026404,0.015288,-0.000001835,0.000022154,-0.000044151,-0.000955,0.000712,0.004657,0.999988
2.330000,-0.069967,0.012050,10.430285,0.011019,-0.025160,0.014977,-0.000002012,0.000022181,-0.000044302,-0.000903,0.000590,0.004729,0.999988
2.340000,-0.065051,0.006540,10.461221,0.010304,-0.024653,0.014496,-0.000001699,0.000022081,-0.000044414,-0.000849,0.000469,0.004799,0.999988
2.350000,-0.148608,-0.001731,11.289433,0.010446,-0.023086,0.012846,-0.000002016,0.000022314,-0.000044230,-0.000796,0.000353,0.004868,0.999988
2.360000,-0.117414,-0.031148,11.331415,0.010076,-0.021693,0.012444,-0.000001687,0.000022201,-0.000044176,-0.000742,0.000244,0.004935,0.999988
2.370000,-0.058059,-0.016630,10.468573,0.009698,-0.021057,0.014289,-0.000001765,0.000022062,-0.000044085,-0.000690,0.000137,0.005002,0.999987
2.380000,-0.074355,-0.015095,10.459474,0.009980,-0.020292,0.012459,-0.000001441,0.000022129,-0.000044145,-0.000639,0.000035,0.005068,0.999987
2.390000,-0.058543,-0.081796,11.337569,0.009473,-0.019722,0.014232,-0.000001913,0.000022084,-0.000044292,-0.000591,-0.000064,0.005135,0.999987
2.400000,-0.052120,-0.084925,11.321138,0.007943,-0.018547,0.013052,-0.000001777,0.000021926,-0.000044331,-0.000548,-0.000158,0.005204,0.999986
2.410000,0.000247,-0.055399,11.384371,0.008457,-0.018927,0.013309,-0.000001561,0.000022131,-0.000044419,-0.000507,-0.000251,0.005274,0.999986
2.420000,0.011456,-0.025403,11.375657,0.006941,-0.019188,0.014374,-0.000001759,0.000022073,-0.000044263,-0.000468,-0.000342,0.005344,0.999986
2.430000,0.006947,-0.008756,10.481702,0.007913,-0.017408,0.014159,-0.000001894,0.000022101,-0.000044184,-0.000429,-0.000431,0.005415,0.999985
2.440000,0.021529,0.046654,10.472244,0.006664,-0.017819,0.014213,-0.000002000,0.000021795,-0.000044142,-0.000392,-0.000519,0.005485,0.999985
2.450000,-0.009176,-0.002122,10.477531,0.007549,-0.017697,0.013601,-0.000002040,0.000021831,-0.000044429,-0.000354,-0.000604,0.005554,0.999984
2.460000,0.010344,0.054665,10.478549,0.007936,-0.016022,0.012349,-0.000001859,0.000021885,-0.000044212,-0.000318,-0.000687,0.005624,0.999984
2.470000,0.012097,0.020579,10.483371,0.006446,-0.016175,0.013161,-0.000001813,0.000022187,-0.000044280,-0.000281,-0.000767,0.005692,0.999983
2.480000,0.020664,0.035496,10.503477,0.006012,-0.015701,0.013857,-0.000001646,0.000021795,-0.000044044,-0.000246,-0.000846,0.005761,0.999983
2.490000,0.044447,0.017453,10.494415,0.007084,-0.015044,0.013423,-0.000001817,0.000022106,-0.000044176,-0.000210,-0.000922,0.005829,0.999983
2.500000,0.022554,0.026030,10.502791,0.006490,-0.016180,0.012520,-0.000001683,0.000021928,-0.000044193,-0.000175,-0.000997,0.005897,0.999982
2.510000,0.035090,0.023664,10.485800,0.006640,-0.014655,0.013417,-0.000001742,0.000022212,-0.000044347,-0.000141,-0.001070,0.005965,0.999982
2.520000,0.042696,0.033939,10.454500,0.005788,-0.014145,0.014746,-0.000001897,0.000021771,-0.000044297,-0.000107,-0.001141,0.006032,0.999981
2.530000,0.040669,0.013765,11.488526,0.005894,-0.014415,0.012949,-0.000001771,0.000022122,-0.000044085,-0.000074,-0.001211,0.006100,0.999981
2.540000,0.029972,0.014619,11.505382,0.006136,-0.014792,0.013105,-0.000001669,0.000021946,-0.000044030,-0.000041,-0.001280,0.006167,0.999980
2.550000,0.082165,0.002933,11.527168,0.006761,-0.013832,0.014588,-0.000002189,0.000022162,-0.000044279,-0.000010,-0.001349,0.006235,0.999980
2.560000,0.071259,0.017346,11.540207,0.005928,-0.014682,0.013984,-0.000002005,0.000021911,-0.000044167,0.000021,-0.001418,0.006304,0.999979
2.570000,0.099243,-0.056484,11.534926,0.005506,-0.013612,0.013808,-0.000001573,0.000021804,-0.000044203,0.000048,-0.001488,0.006375,0.999979
2.580000,0.091320,-0.028351,11.509801,0.004248,-0.013739,0.015302,-0.000001802,0.000022283,-0.000044647,0.000072,-0.001559,0.006449,0.999978
2.590000,0.014639,0.021541,10.520356,0.004402,-0.013545,0.015388,-0.000001809,0.000022138,-0.000044194,0.000095,-0.001629,0.006522,0.999977
2.600000,0.030499,0.019092,10.518198,0.004685,-0.013582,0.014974,-0.000001491,0.000022193,-0.000044204,0.000118,-0.001696,0.006595,0.999977
2.610000,0.015499,0.055123,10.519110,0.005008,-0.012798,0.013998,-0.000002140,0.000021840,-0.000044441,0.000141,-0.001763,0.006668,0.999976
2.620000,0.014644,0.046479,10.523025,0.005590,-0.013180,0.016116,-0.000001526,0.000021795,-0.000044079,0.000165,-0.001827,0.006739,0.999976
2.630000,-0.040543,0.217706,11.584674,0.006099,-0.012407,0.013474,-0.000002104,0.000021892,-0.000044439,0.000195,-0.001887,0.006805,0.999975
2.640000,-0.043802,0.169953,11.568913,0.006944,-0.011607,0.012025,-0.000001862,0.000021940,-0.000044560,0.000232,-0.001943,0.006866,0.999975
2.650000,0.061250,-0.028371,11.576503,0.006611,-0.010173,0.012879,-0.000001920,0.000022256,-0.000044391,0.000268,-0.001999,0.006928,0.999974
2.660000,0.063145,-0.014415,11.601571,0.006544,-0.011029,0.013065,-0.000002073,0.000022143,-0.000044167,0.000302,-0.002054,0.006990,0.999973
2.670000,0.201936,-0.028842,11.618814,0.005135,-0.011593,0.012959,-0.000001887,0.000022244,-0.000044408,0.000333,-0.002114,0.007056,0.999973
2.680000,0.188623,-0.043329,11.615145,0.006374,-0.012495,0.013372,-0.000002027,0.000021943,-0.000044275,0.000362,-0.002180,0.007125,0.999972
2.690000,-0.015524,-0.093428,11.616016,0.003720,-0.013219,0.014366,-0.000001820,0.000022138,-0.000044201,0.000385,-0.002241,0.007196,0.999972
2.700000,-0.013177,-0.118842,11.624371,0.003241,-0.012303,0.014810,-0.000001940,0.000022182,-0.000044470,0.000403,-0.002299,0.007269,0.999971
2.710000,-0.009001,0.012876,10.558571,0.002977,-0.011736,0.014606,-0.000002070,0.000021826,-0.000044244,0.000420,-0.002355,0.007342,0.999970
2.720000,-0.011547,0.019845,10.570019,0.002641,-0.010339,0.014652,-0.000002160,0.000022113,-0.000044276,0.000436,-0.002408,0.007414,0.999970
2.730000,0.086486,0.067246,11.614307,0.002925,-0.010090,0.014079,-0.000001729,0.000022039,-0.000044194,0.000454,-0.002462,0.007486,0.999969
2.740000,0.081166,0.087192,11.631412,0.004533,-0.011128,0.013894,-0.000001855,0.000022008,-0.000044080,0.000474,-0.002515,0.007556,0.999968
2.750000,0.071706,0.015631,11.670281,0.003618,-0.011090,0.014282,-0.000001832,0.000021917,-0.000044230,0.000494,-0.002568,0.007626,0.999968
2.760000,0.047387,0.012863,11.651160,0.004547,-0.011642,0.014100,-0.000001915,0.000022494,-0.000044340,0.000513,-0.002620,0.007697,0.999967
2.770000,0.040994,0.028063,11.664110,0.003219,-0.010593,0.013161,-0.000001925,0.000022042,-0.000044251,0.000532,-0.002671,0.007767,0.999966
2.780000,0.054135,0.035879,11.659457,0.003460,-0.009172,0.015231,-0.000002068,0.000022046,-0.000044377,0.000551,-0.002723,0.007837,0.999965
2.790000,0.082984,0.035273,11.672829,0.003806,-0.010390,0.013087,-0.000002000,0.000022028,-0.000044449,0.000570,-0.002775,0.007907,0.999965
2.800000,0.102054,0.003672,11.678003,0.002133,-0.011268,0.014587,-0.000001788,0.000022246,-0.000044373,0.000590,-0.002827,0.007977,0.999964
2.810000,0.084257,-0.021744,11.693391,0.003060,-0.009721,0.014414,-0.000002007,0.000022194,-0.000044493,0.000608,-0.002880,0.008048,0.999963
2.820000,0.079764,0.006418,11.681801,0.003542,-0.010415,0.015371,-0.000001919,0.000022226,-0.000044341,0.000626,-0.002934,0.008120,0.999963
2.830000,0.079011,-0.116875,11.691611,0.003300,-0.009483,0.014469,-0.000002130,0.000022131,-0.000044472,0.000639,-0.002988,0.008195,0.999962
2.840000,0.049714,-0.096493,11.707935,0.002328,-0.011042,0.015050,-0.000002090,0.000021952,-0.000044427,0.000647,-0.003041,0.008272,0.999961
2.850000,0.097861,0.089024,11.683908,0.001322,-0.010089,0.016097,-0.000001611,0.000022190,-0.000044319,0.000656,-0.003097,0.008350,0.999960
2.860000,0.133716,0.101071,11.714259,0.001566,-0.010787,0.015977,-0.000001812,0.000021981,-0.000044480,0.000667,-0.003153,0.008426,0.999959
2.870000,0.063048,0.076098,11.698131,0.001704,-0.011795,0.015132,-0.000001973,0.000021782,-0.000044185,0.000679,-0.003209,0.008502,0.999958
2.880000,0.061343,0.089554,11.720202,0.003514,-0.011408,0.014519,-0.000002122,0.000022061,-0.000044349,0.000692,-0.003266,0.008577,0.999958
2.890000,-0.006406,0.076158,11.717001,0.003198,-0.012550,0.015541,-0.000001703,0.000022327,-0.000044303,0.000708,-0.003319,0.008650,0.999957
2.900000,-0.014397,0.062782,11.715586,0.004305,-0.010854,0.014293,-0.000002081,0.000021904,-0.000044172,0.000725,-0.003370,0.008721,0.999956
2.910000,0.065545,0.031173,11.728412,0.002897,-0.009918,0.013773,-0.000001866,0.000022161,-0.000044476,0.000743,-0.003421,0.008791,0.999955
2.920000,0.039029,0.021113,11.739381,0.003034,-0.010221,0.014167,-0.000002074,0.000021854,-0.000044182,0.000761,-0.003470,0.008862,0.999954
2.930000,0.030163,0.015953,11.741853,0.003702,-0.008842,0.013667,-0.000001859,0.000022095,-0.000044506,0.000779,-0.003518,0.008931,0.999954
2.940000,-0.005245,0.024369,11.753588,0.004454,-0.009125,0.013418,-0.000001796,0.000021985,-0.000044214,0.000797,-0.003563,0.009000,0.999953
2.950000,0.013834,0.004550,11.743258,0.001603,-0.008700,0.014875,-0.000002119,0.000021941,-0.000044191,0.000813,-0.003607,0.009069,0.999952
2.960000,0.027632,0.029095,11.760157,0.002530,-0.007768,0.014494,-0.000001759,0.000022039,-0.000044179,0.000828,-0.003648,0.009139,0.999951
2.970000,-0.009894,0.059338,10.666601,0.002357,-0.006752,0.013312,-0.000001804,0.000022096,-0.000044527,0.000843,-0.003686,0.009207,0.999950
2.980000,0.021205,0.040442,10.651963,0.003337,-0.007374,0.013835,-0.000002029,0.000021752,-0.000044272,0.000859,-0.003723,0.009275,0.999950
2.990000,0.031702,0.117467,11.765865,0.003777,-0.006528,0.012739,-0.000002106,0.000021930,-0.000044347,0.000878,-0.003758,0.009340,0.999949
3.000000,0.025220,0.150629,11.750023,0.005268,-0.006334,0.013007,-0.000001766,0.000021957,-0.000044252,0.000900,-0.003790,0.009402,0.999948
3.010000,0.011839,0.031068,10.693939,0.004517,-0.006481,0.013117,-0.000001897,0.000022149,-0.000044207,0.000924,-0.003821,0.009464,0.999947
3.020000,0.034451,0.040879,10.680923,0.005096,-0.006267,0.011742,-0.000001841,0.000021996,-0.000044113,0.000947,-0.003851,0.009524,0.999947
3.030000,0.019171,-0.149188,11.823017,0.004735,-0.004902,0.012638,-0.000001846,0.000022287,-0.000044170,0.000964,-0.003878,0.009589,0.999946
3.040000,0.028407,-0.169203,11.784498,0.002038,-0.004799,0.013438,-0.000001905,0.000021780,-0.000044254,0.000972,-0.003902,0.009657,0.999945
3.050000,0.110115,0.039476,11.855637,0.002458,-0.005165,0.013108,-0.000002079,0.000022135,-0.000044240,0.000980,-0.003928,0.009726,0.999945
3.060000,0.101696,0.014869,11.850430,0.001403,-0.005569,0.015188,-0.000001973,0.000022104,-0.000044431,0.000989,-0.003955,0.009796,0.999944
3.070000,0.149008,0.084450,11.841813,0.001636,-0.005905,0.013628,-0.000002047,0.000021998,-0.000044339,0.000999,-0.003985,0.009865,0.999943
3.080000,0.135851,0.080296,11.867724,0.002820,-0.005728,0.013699,-0.000001955,0.000022020,-0.000044476,0.001011,-0.004017,0.009933,0.999942
3.090000,0.085140,0.073381,11.887784,0.002531,-0.006523,0.012743,-0.000001951,0.000022149,-0.000044254,0.001024,-0.004050,0.010001,0.999941
3.100000,0.071707,0.046349,11.877380,0.002307,-0.006668,0.015069,-0.000001972,0.000021975,-0.000044351,0.001039,-0.004083,0.010069,0.999940
3.110000,0.160561,0.102829,11.896598,0.003417,-0.007487,0.013465,-0.000001862,0.000021999,-0.000044296,0.001056,-0.004121,0.010136,0.999940
3.120000,0.140736,0.101016,11.853805,0.004444,-0.007445,0.013458,-0.000001895,0.000022144,-0.000044180,0.001075,-0.004162,0.010203,0.999939
3.130000,0.001340,0.062290,11.884352,0.004742,-0.007326,0.012846,-0.000002069,0.000022025,-0.000044273,0.001095,-0.004201,0.010269,0.999938
3.140000,-0.008211,0.054563,11.893780,0.003287,-0.006924,0.013077,-0.000002131,0.000021862,-0.000044355,0.001116,-0.004237,0.010334,0.999937
3.150000,-0.129676,-0.030838,10.717880,0.002984,-0.005703,0.012252,-0.000001959,0.000021883,-0.000044338,0.001134,-0.004267,0.010398,0.999936
3.160000,-0.065791,-0.048077,10.712870,0.003436,-0.004621,0.012564,-0.000002186,0.000021924,-0.000044418,0.001150,-0.004292,0.010462,0.999935
3.170000,-0.020112,-0.072711,11.909065,0.002513,-0.003312,0.012522,-0.000001907,0.000021922,-0.000044279,0.001162,-0.004313,0.010527,0.999935
3.180000,0.022447,-0.037675,11.878823,0.001540,-0.003200,0.013669,-0.000001801,0.000021865,-0.000044485,0.001170,-0.004331,0.010594,0.999934
