time,x,y,z,vx,vy,vz,thrust,a,b,xac,yac,zac,vxac,vyac,vzac
0.184,0,0,0.00369037,0,0,0.0412446,7.03831,0,0,-0.025573,0.300755,0.00018838,-0.000165801,0.00194994,1.50088e-06
0.185,0,0,0.00373187,0,0,0.041493,7.0385,0,0,-0.0255772,0.300806,0.000191524,-0.000165111,0.00194182,1.52181e-06
0.186,0,0,0.00377361,0,0,0.0417416,7.03869,0,0,-0.0255814,0.300855,0.000194702,-0.000164424,0.00193374,1.54291e-06
0.187,0,0,0.0038156,0,0,0.0419905,7.03887,0,0,-0.0255856,0.300904,0.000197915,-0.000163742,0.00192571,1.56417e-06
0.188,0,0,0.00385784,0,0,0.0422396,7.03906,0,0,-0.0255898,0.300953,0.000201162,-0.000163063,0.00191773,1.58561e-06
0.189,0,0,0.00390033,0,0,0.042489,7.03925,0,0,-0.0255939,0.301002,0.000204445,-0.000162389,0.0019098,1.60722e-06
0.19,0,0,0.00394307,0,0,0.0427387,7.03944,0,0,-0.025598,0.301049,0.000207764,-0.000161718,0.00190192,1.629e-06
0.191,0,0,0.00398605,0,0,0.0429887,7.03962,0,0,-0.025602,0.301097,0.000211118,-0.000161052,0.00189408,1.65095e-06
0.192,0,0,0.00402929,0,0,0.0432389,7.03981,0,0,-0.025606,0.301144,0.000214507,-0.000160389,0.00188629,1.67307e-06
0.193,0,0,0.00407278,0,0,0.0434894,7.04,0,0,-0.02561,0.301191,0.000217933,-0.00015973,0.00187854,1.69537e-06
0.194,0,0,0.00411652,0,0,0.0437402,7.04019,0,0,-0.0256139,0.301237,0.000221394,-0.000159075,0.00187084,1.71784e-06
0.195,0,0,0.00416051,0,0,0.0439912,7.04037,0,0,-0.0256178,0.301283,0.000224892,-0.000158424,0.00186318,1.74048e-06
0.196,0,0,0.00420476,0,0,0.0442425,7.04056,0,0,-0.0256217,0.301329,0.000228427,-0.000157777,0.00185556,1.76329e-06
0.197,0,0,0.00424925,0,0,0.044494,7.04075,0,0,-0.0256255,0.301374,0.000231998,-0.000157133,0.00184799,1.78628e-06
0.198,0,0,0.004294,0,0,0.0447459,7.04093,0,0,-0.0256294,0.301419,0.000235606,-0.000156493,0.00184047,1.80945e-06
0.199,0,0,0.00433899,0,0,0.044998,7.04112,0,0,-0.0256331,0.301463,0.000239251,-0.000155857,0.00183299,1.83279e-06
0.2,0,0,0.00438424,0,0,0.0452503,7.04131,0,0,-0.0256369,0.301507,0.000242934,-0.000155225,0.00182555,1.8563e-06
0.201,0,0,0.00442975,0,0,0.0455029,7.04149,0,0,-0.0256406,0.301551,0.000246654,-0.000154596,0.00181815,1.88e-06
0.202,0,0,0.0044755,0,0,0.0457558,7.04168,0,0,-0.0256443,0.301595,0.000250412,-0.00015397,0.00181079,1.90387e-06
0.203,0,0,0.00452151,0,0,0.046009,7.04187,0,0,-0.025648,0.301638,0.000254208,-0.000153348,0.00180348,1.92791e-06
0.204,0,0,0.00456777,0,0,0.0462624,7.04206,0,0,-0.0256516,0.30168,0.000258041,-0.00015273,0.00179621,1.95214e-06
0.205,0,0,0.00461429,0,0,0.0465161,7.04224,0,0,-0.0256552,0.301723,0.000261914,-0.000152115,0.00178898,1.97654e-06
0.206,0,0,0.00466106,0,0,0.0467701,7.04243,0,0,-0.0256588,0.301765,0.000265825,-0.000151504,0.00178179,2.00113e-06
0.207,0,0,0.00470808,0,0,0.0470243,7.04261,0,0,-0.0256623,0.301806,0.000269774,-0.000150896,0.00177464,2.02589e-06
0.208,0,0,0.00475536,0,0,0.0472788,7.0428,0,0,-0.0256658,0.301848,0.000273763,-0.000150291,0.00176753,2.05083e-06
0.209,0,0,0.0048029,0,0,0.0475336,7.04299,0,0,-0.0256693,0.301889,0.00027779,-0.00014969,0.00176046,2.07596e-06
0.21,0,0,0.00485069,0,0,0.0477886,7.04317,0,0,-0.0256728,0.30193,0.000281857,-0.000149092,0.00175342,2.10126e-06
0.211,0,0,0.00489873,0,0,0.0480439,7.04336,0,0,-0.0256762,0.30197,0.000285964,-0.000148498,0.00174643,2.12675e-06
0.212,0,0,0.00494703,0,0,0.0482995,7.04355,0,0,-0.0256796,0.30201,0.00029011,-0.000147906,0.00173948,2.15242e-06
0.213,0,0,0.00499558,0,0,0.0485553,7.04373,0,0,-0.025683,0.30205,0.000294297,-0.000147318,0.00173256,2.17827e-06
0.214,0,0,0.0050444,0,0,0.0488114,7.04392,0,0,-0.0256864,0.30209,0.000298523,-0.000146734,0.00172569,2.20431e-06
0.215,0,0,0.00509346,0,0,0.0490677,7.0441,0,0,-0.0256897,0.302129,0.00030279,-0.000146152,0.00171885,2.23053e-06
0.216,0,0,0.00514279,0,0,0.0493243,7.04429,0,0,-0.025693,0.302168,0.000307098,-0.000145574,0.00171205,2.25694e-06
0.217,0,0,0.00519237,0,0,0.0495812,7.04448,0,0,-0.0256963,0.302206,0.000311446,-0.000144999,0.00170528,2.28353e-06
0.218,0,0,0.00524221,0,0,0.0498384,7.04466,0,0,-0.0256996,0.302245,0.000315835,-0.000144426,0.00169855,2.31031e-06
0.219,0,0,0.0052923,0,0,0.0500958,7.04485,0,0,-0.0257028,0.302283,0.000320266,-0.000143858,0.00169186,2.33727e-06
0.22,0,0,0.00534266,0,0,0.0503535,7.04503,0,0,-0.025706,0.30232,0.000324738,-0.000143292,0.00168521,2.36443e-06
0.221,0,0,0.00539327,0,0,0.0506114,7.04522,0,0,-0.0257092,0.302358,0.000329251,-0.000142729,0.00167859,2.39177e-06
0.222,0,0,0.00544414,0,0,0.0508697,7.0454,0,0,-0.0257124,0.302395,0.000333807,-0.000142169,0.001672,2.41929e-06
0.223,0,0,0.00549527,0,0,0.0511281,7.04559,0,0,-0.0257155,0.302432,0.000338405,-0.000141612,0.00166546,2.44701e-06
0.224,0,0,0.00554665,0,0,0.0513869,7.04578,0,0,-0.0257186,0.302469,0.000343044,-0.000141058,0.00165894,2.47492e-06
0.225,0,0,0.0055983,0,0,0.0516459,7.04596,0,0,-0.0257217,0.302505,0.000347727,-0.000140508,0.00165247,2.50301e-06
0.226,0,0,0.0056502,0,0,0.0519052,7.04615,0,0,-0.0257248,0.302541,0.000352452,-0.00013996,0.00164602,2.5313e-06
0.227,0,0,0.00570237,0,0,0.0521647,7.04633,0,0,-0.0257279,0.302577,0.00035722,-0.000139415,0.00163961,2.55978e-06
0.228,0,0,0.00575479,0,0,0.0524245,7.04652,0,0,-0.0257309,0.302613,0.000362031,-0.000138873,0.00163324,2.58845e-06
0.229,0,0,0.00580748,0,0,0.0526846,7.0467,0,0,-0.0257339,0.302648,0.000366885,-0.000138333,0.00162689,2.61731e-06
0.23,0,0,0.00586042,0,0,0.0529449,7.04689,0,0,-0.0257369,0.302683,0.000371784,-0.000137797,0.00162059,2.64637e-06
0.231,0,0,0.00591363,0,0,0.0532055,7.04707,0,0,-0.0257398,0.302718,0.000376725,-0.000137263,0.00161431,2.67562e-06
0.232,0,0,0.00596709,0,0,0.0534664,7.04726,0,0,-0.0257428,0.302753,0.000381711,-0.000136733,0.00160807,2.70506e-06
0.233,0,0,0.00602082,0,0,0.0537275,7.04744,0,0,-0.0257457,0.302787,0.000386741,-0.000136205,0.00160186,2.7347e-06
0.234,0,0,0.00607481,0,0,0.0539889,7.04763,0,0,-0.0257486,0.302821,0.000391816,-0.000135679,0.00159568,2.76453e-06
0.235,0,0,0.00612906,0,0,0.0542505,7.04781,0,0,-0.0257515,0.302855,0.000396935,-0.000135157,0.00158954,2.79457e-06
0.236,0,0,0.00618357,0,0,0.0545124,7.048,0,0,-0.0257543,0.302889,0.000402099,-0.000134637,0.00158342,2.82479e-06
0.237,0,0,0.00623835,0,0,0.0547746,7.04818,0,0,-0.0257572,0.302922,0.000407308,-0.00013412,0.00157734,2.85522e-06
0.238,0,0,0.00629339,0,0,0.0550371,7.04837,0,0,-0.02576,0.302955,0.000412562,-0.000133605,0.00157129,2.88584e-06
0.239,0,0,0.00634869,0,0,0.0552998,7.04855,0,0,-0.0257628,0.302988,0.000417862,-0.000133094,0.00156527,2.91666e-06
0.24,0,0,0.00640425,0,0,0.0555627,7.04873,0,0,-0.0257656,0.303021,0.000423207,-0.000132584,0.00155928,2.94768e-06
0.241,0,0,0.00646007,0,0,0.055826,7.04892,0,0,-0.0257683,0.303053,0.000428599,-0.000132078,0.00155332,2.97891e-06
0.242,0,0,0.00651616,0,0,0.0560895,7.0491,0,0,-0.0257711,0.303086,0.000434036,-0.000131574,0.0015474,3.01033e-06
0.243,0,0,0.00657252,0,0,0.0563532,7.04929,0,0,-0.0257738,0.303118,0.00043952,-0.000131072,0.0015415,3.04195e-06
0.244,0,0,0.00662913,0,0,0.0566172,7.04947,0,0,-0.0257765,0.303149,0.000445051,-0.000130574,0.00153563,3.07377e-06
0.245,0,0,0.00668602,0,0,0.0568815,7.04966,0,0,-0.0257792,0.303181,0.000450629,-0.000130077,0.0015298,3.1058e-06
0.246,0,0,0.00674316,0,0,0.0571461,7.04984,0,0,-0.0257819,0.303212,0.000456253,-0.000129583,0.00152399,3.13803e-06
0.247,0,0,0.00680057,0,0,0.0574109,7.05002,0,0,-0.0257845,0.303244,0.000461925,-0.000129092,0.00151821,3.17047e-06
0.248,0,0,0.00685825,0,0,0.057676,7.05021,0,0,-0.0257871,0.303274,0.000467644,-0.000128603,0.00151246,3.2031e-06
0.249,0,0,0.00691619,0,0,0.0579413,7.05039,0,0,-0.0257898,0.303305,0.000473412,-0.000128117,0.00150674,3.23595e-06
0.25,0,0,0.0069744,0,0,0.0582069,7.05058,0,0,-0.0257924,0.303336,0.000479227,-0.000127633,0.00150105,3.269e-06
0.251,0,0,0.00703287,0,0,0.0584728,7.05076,0,0,-0.0257949,0.303366,0.00048509,-0.000127151,0.00149538,3.30225e-06
0.252,0,0,0.00709161,0,0,0.0587389,7.05094,0,0,-0.0257975,0.303396,0.000491001,-0.000126672,0.00148975,3.33572e-06
0.253,0,0,0.00715061,0,0,0.0590053,7.05113,0,0,-0.0258,0.303426,0.000496962,-0.000126195,0.00148414,3.36939e-06
0.254,0,0,0.00720989,0,0,0.0592719,7.05131,0,0,-0.0258026,0.303456,0.000502971,-0.000125721,0.00147856,3.40327e-06
0.255,0,0,0.00726942,0,0,0.0595389,7.05149,0,0,-0.0258051,0.303485,0.000509029,-0.000125249,0.00147301,3.43735e-06
0.256,0,0,0.00732923,0,0,0.059806,7.05168,0,0,-0.0258076,0.303514,0.000515136,-0.000124779,0.00146749,3.47165e-06
0.257,0,0,0.0073893,0,0,0.0600735,7.05186,0,0,-0.02581,0.303544,0.000521293,-0.000124312,0.00146199,3.50616e-06
0.258,0,0,0.00744964,0,0,0.0603412,7.05204,0,0,-0.0258125,0.303572,0.0005275,-0.000123847,0.00145652,3.54088e-06
0.259,0,0,0.00751025,0,0,0.0606091,7.05223,0,0,-0.0258149,0.303601,0.000533757,-0.000123384,0.00145108,3.57581e-06
0.26,0,0,0.00757113,0,0,0.0608773,7.05241,0,0,-0.0258174,0.30363,0.000540064,-0.000122923,0.00144566,3.61095e-06
0.261,0,0,0.00763228,0,0,0.0611458,7.05259,0,0,-0.0258198,0.303658,0.000546422,-0.000122465,0.00144027,3.64631e-06
0.262,0,0,0.00769369,0,0,0.0614146,7.05278,0,0,-0.0258222,0.303686,0.00055283,-0.000122009,0.0014349,3.68188e-06
0.263,0,0,0.00775538,0,0,0.0616836,7.05296,0,0,-0.0258245,0.303714,0.000559289,-0.000121555,0.00142957,3.71766e-06
0.264,0,0,0.00781733,0,0,0.0619528,7.05314,0,0,-0.0258269,0.303742,0.000565799,-0.000121103,0.00142425,3.75366e-06
0.265,0,0,0.00787955,0,0,0.0622224,7.05332,0,0,-0.0258292,0.303769,0.000572361,-0.000120654,0.00141897,3.78988e-06
0.266,0,0,0.00794204,0,0,0.0624922,7.05351,0,0,-0.0258316,0.303797,0.000578974,-0.000120206,0.00141371,3.82631e-06
0.267,0,0,0.0080048,0,0,0.0627622,7.05369,0,0,-0.0258339,0.303824,0.000585639,-0.000119761,0.00140847,3.86296e-06
0.268,0,0,0.00806784,0,0,0.0630325,7.05387,0,0,-0.0258362,0.303851,0.000592356,-0.000119318,0.00140326,3.89982e-06
0.269,0,0,0.00813114,0,0,0.0633031,7.05406,0,0,-0.0258385,0.303878,0.000599125,-0.000118877,0.00139807,3.93691e-06
0.27,0,0,0.00819471,0,0,0.0635739,7.05424,0,0,-0.0258407,0.303905,0.000605947,-0.000118438,0.00139291,3.97421e-06
0.271,0,0,0.00825856,0,0,0.063845,7.05442,0,0,-0.025843,0.303931,0.000612822,-0.000118001,0.00138778,4.01174e-06
0.272,0,0,0.00832268,0,0,0.0641164,7.0546,0,0,-0.0258452,0.303957,0.00061975,-0.000117567,0.00138266,4.04948e-06
0.273,0,0,0.00838706,0,0,0.064388,7.05479,0,0,-0.0258474,0.303983,0.000626731,-0.000117134,0.00137758,4.08745e-06
0.274,0,0,0.00845172,0,0,0.0646599,7.05497,0,0,-0.0258496,0.304009,0.000633765,-0.000116703,0.00137251,4.12563e-06
0.275,0,0,0.00851666,0,0,0.064932,7.05515,0,0,-0.0258518,0.304035,0.000640853,-0.000116275,0.00136747,4.16405e-06
0.276,0,0,0.00858186,0,0,0.0652044,7.05533,0,0,-0.025854,0.304061,0.000647996,-0.000115848,0.00136246,4.20268e-06
0.277,0,0,0.00864734,0,0,0.065477,7.05551,0,0,-0.0258562,0.304086,0.000655192,-0.000115424,0.00135746,4.24154e-06
0.278,0,0,0.00871309,0,0,0.06575,7.0557,0,0,-0.0258583,0.304112,0.000662443,-0.000115001,0.00135249,4.28062e-06
0.279,0,0,0.00877911,0,0,0.0660231,7.05588,0,0,-0.0258605,0.304137,0.000669748,-0.000114581,0.00134755,4.31993e-06
0.28,0,0,0.00884541,0,0,0.0662966,7.05606,0,0,-0.0258626,0.304162,0.000677109,-0.000114162,0.00134263,4.35946e-06
0.281,0,0,0.00891198,0,0,0.0665703,7.05624,0,0,-0.0258647,0.304186,0.000684524,-0.000113746,0.00133773,4.39922e-06
0.282,0,0,0.00897882,0,0,0.0668442,7.05642,0,0,-0.0258668,0.304211,0.000691995,-0.000113331,0.00133285,4.43921e-06
0.283,0,0,0.00904594,0,0,0.0671184,7.0566,0,0,-0.0258689,0.304236,0.000699522,-0.000112918,0.00132799,4.47943e-06
0.284,0,0,0.00911333,0,0,0.0673929,7.05679,0,0,-0.0258709,0.30426,0.000707104,-0.000112507,0.00132316,4.51988e-06
0.285,0,0,0.009181,0,0,0.0676676,7.05697,0,0,-0.025873,0.304284,0.000714743,-0.000112098,0.00131835,4.56055e-06
0.286,0,0,0.00924894,0,0,0.0679426,7.05715,0,0,-0.025875,0.304308,0.000722438,-0.000111691,0.00131357,4.60146e-06
0.287,0,0,0.00931716,0,0,0.0682179,7.05733,0,0,-0.025877,0.304332,0.000730189,-0.000111286,0.0013088,4.6426e-06
0.288,0,0,0.00938565,0,0,0.0684934,7.05751,0,0,-0.0258791,0.304355,0.000737997,-0.000110883,0.00130406,4.68397e-06
0.289,0,0,0.00945442,0,0,0.0687692,7.05769,0,0,-0.0258811,0.304379,0.000745863,-0.000110481,0.00129933,4.72557e-06
0.29,0,0,0.00952347,0,0,0.0690452,7.05787,0,0,-0.025883,0.304402,0.000753786,-0.000110081,0.00129463,4.76741e-06
0.291,0,0,0.00959279,0,0,0.0693215,7.05806,0,0,-0.025885,0.304426,0.000761766,-0.000109684,0.00128995,4.80948e-06
0.292,0,0,0.00966239,0,0,0.069598,7.05824,0,0,-0.025887,0.304449,0.000769804,-0.000109288,0.0012853,4.85179e-06
0.293,0,0,0.00973226,0,0,0.0698748,7.05842,0,0,-0.0258889,0.304471,0.0007779,-0.000108893,0.00128066,4.89433e-06
0.294,0,0,0.00980241,0,0,0.0701519,7.0586,0,0,-0.0258909,0.304494,0.000786055,-0.000108501,0.00127604,4.9371e-06
0.295,0,0,0.00987284,0,0,0.0704292,7.05878,0,0,-0.0258928,0.304517,0.000794268,-0.00010811,0.00127145,4.98012e-06
0.296,0,0,0.00994355,0,0,0.0707068,7.05896,0,0,-0.0258947,0.304539,0.00080254,-0.000107721,0.00126688,5.02337e-06
0.297,0,0,0.0100145,0,0,0.0709846,7.05914,0,0,-0.0258966,0.304562,0.000810871,-0.000107334,0.00126232,5.06686e-06
0.298,0,0,0.0100858,0,0,0.0712627,7.05932,0,0,-0.0258985,0.304584,0.000819261,-0.000106949,0.00125779,5.11059e-06
0.299,0,0,0.0101573,0,0,0.0715411,7.0595,0,0,-0.0259004,0.304606,0.000827711,-0.000106565,0.00125328,5.15456e-06
0.3,0,0,0.0102292,0,0,0.0718197,7.05968,0,0,-0.0259022,0.304628,0.000836221,-0.000106183,0.00124878,5.19877e-06
0.301,0,0,0.0103013,0,0,0.0720986,7.05986,0,0,-0.0259041,0.304649,0.000844791,-0.000105803,0.00124431,5.24323e-06
0.302,0,0,0.0103736,0,0,0.0723777,7.06004,0,0,-0.0259059,0.304671,0.000853421,-0.000105424,0.00123986,5.28792e-06
0.303,0,0,0.0104463,0,0,0.0726571,7.06022,0,0,-0.0259077,0.304692,0.000862111,-0.000105047,0.00123543,5.33286e-06
0.304,0,0,0.0105192,0,0,0.0729367,7.0604,0,0,-0.0259095,0.304714,0.000870862,-0.000104672,0.00123101,5.37804e-06
0.305,0,0,0.0105924,0,0,0.0732166,7.06058,0,0,-0.0259113,0.304735,0.000879675,-0.000104298,0.00122662,5.42347e-06
0.306,0,0,0.0106659,0,0,0.0734968,7.06076,0,0,-0.0259131,0.304756,0.000888549,-0.000103927,0.00122225,5.46914e-06
0.307,0,0,0.0107397,0,0,0.0737772,7.06095,0,0,-0.0259149,0.304777,0.000897484,-0.000103556,0.00121789,5.51505e-06
0.308,0,0,0.0108138,0,0,0.0740579,7.06113,0,0,-0.0259167,0.304798,0.000906481,-0.000103188,0.00121356,5.56122e-06
0.309,0,0,0.0108881,0,0,0.0743388,7.0613,0,0,-0.0259184,0.304818,0.00091554,-0.000102821,0.00120924,5.60763e-06
0.31,0,0,0.0109627,0,0,0.07462,7.06148,0,0,-0.0259202,0.304839,0.000924662,-0.000102455,0.00120494,5.65429e-06
0.311,0,0,0.0110376,0,0,0.0749014,7.06166,0,0,-0.0259219,0.304859,0.000933846,-0.000102091,0.00120066,5.7012e-06
0.312,0,0,0.0111128,0,0,0.0751831,7.06184,0,0,-0.0259236,0.304879,0.000943093,-0.000101729,0.0011964,5.74836e-06
0.313,0,0,0.0111883,0,0,0.0754651,7.06202,0,0,-0.0259253,0.304899,0.000952402,-0.000101369,0.00119216,5.79577e-06
0.314,0,0,0.011264,0,0,0.0757473,7.0622,0,0,-0.025927,0.304919,0.000961776,-0.00010101,0.00118794,5.84343e-06
0.315,0,0,0.0113401,0,0,0.0760298,7.06238,0,0,-0.0259287,0.304939,0.000971213,-0.000100652,0.00118374,5.89134e-06
0.316,0,0,0.0114164,0,0,0.0763125,7.06256,0,0,-0.0259304,0.304959,0.000980713,-0.000100296,0.00117955,5.93951e-06
0.317,0,0,0.011493,0,0,0.0765955,7.06274,0,0,-0.025932,0.304978,0.000990278,-9.99416e-05,0.00117538,5.98793e-06
0.318,0,0,0.0115698,0,0,0.0768787,7.06292,0,0,-0.0259337,0.304998,0.000999908,-9.95887e-05,0.00117123,6.0366e-06
0.319,0,0,0.011647,0,0,0.0771622,7.0631,0,0,-0.0259353,0.305017,0.0010096,-9.92374e-05,0.0011671,6.08553e-06
0.32,0,0,0.0117245,0,0,0.0774459,7.06328,0,0,-0.025937,0.305036,0.00101936,-9.88875e-05,0.00116299,6.13471e-06
0.321,0,0,0.0118022,0,0,0.0777299,7.06346,0,0,-0.0259386,0.305055,0.00102918,-9.85392e-05,0.00115889,6.18416e-06
0.322,0,0,0.0118802,0,0,0.0780142,7.06364,0,0,-0.0259402,0.305074,0.00103907,-9.81923e-05,0.00115481,6.23386e-06
0.323,0,0,0.0119585,0,0,0.0782987,7.06382,0,0,-0.0259418,0.305093,0.00104903,-9.7847e-05,0.00115075,6.28381e-06
0.324,0,0,0.0120371,0,0,0.0785835,7.064,0,0,-0.0259434,0.305112,0.00105905,-9.75031e-05,0.0011467,6.33403e-06
0.325,0,0,0.012116,0,0,0.0788685,7.06417,0,0,-0.025945,0.30513,0.00106914,-9.71607e-05,0.00114268,6.38451e-06
0.326,0,0,0.0121951,0,0,0.0791538,7.06435,0,0,-0.0259465,0.305149,0.00107929,-9.68197e-05,0.00113867,6.43524e-06
0.327,0,0,0.0122745,0,0,0.0794393,7.06453,0,0,-0.0259481,0.305167,0.00108951,-9.64802e-05,0.00113467,6.48624e-06
0.328,0,0,0.0123543,0,0,0.0797251,7.06471,0,0,-0.0259496,0.305185,0.0010998,-9.61421e-05,0.0011307,6.5375e-06
0.329,0,0,0.0124343,0,0,0.0800112,7.06489,0,0,-0.0259512,0.305204,0.00111015,-9.58055e-05,0.00112674,6.58902e-06
0.33,0,0,0.0125146,0,0,0.0802975,7.06507,0,0,-0.0259527,0.305221,0.00112057,-9.54703e-05,0.0011228,6.64081e-06
0.331,0,0,0.0125952,0,0,0.0805841,7.06525,0,0,-0.0259542,0.305239,0.00113106,-9.51365e-05,0.00111887,6.69286e-06
0.332,0,0,0.012676,0,0,0.0808709,7.06542,0,0,-0.0259557,0.305257,0.00114162,-9.48041e-05,0.00111496,6.74518e-06
0.333,0,0,0.0127572,0,0,0.0811579,7.0656,0,0,-0.0259572,0.305275,0.00115225,-9.44731e-05,0.00111107,6.79776e-06
0.334,0,0,0.0128386,0,0,0.0814453,7.06578,0,0,-0.0259587,0.305292,0.00116294,-9.41435e-05,0.00110719,6.85061e-06
0.335,0,0,0.0129204,0,0,0.0817328,7.06596,0,0,-0.0259602,0.30531,0.0011737,-9.38153e-05,0.00110333,6.90373e-06
0.336,0,0,0.0130024,0,0,0.0820207,7.06614,0,0,-0.0259617,0.305327,0.00118454,-9.34884e-05,0.00109949,6.95712e-06
0.337,0,0,0.0130847,0,0,0.0823088,7.06632,0,0,-0.0259631,0.305344,0.00119544,-9.31629e-05,0.00109566,7.01077e-06
0.338,0,0,0.0131673,0,0,0.0825971,7.06649,0,0,-0.0259646,0.305361,0.00120641,-9.28388e-05,0.00109185,7.06469e-06
0.339,0,0,0.0132502,0,0,0.0828857,7.06667,0,0,-0.025966,0.305378,0.00121745,-9.25161e-05,0.00108805,7.11889e-06
0.34,0,0,0.0133334,0,0,0.0831745,7.06685,0,0,-0.0259674,0.305395,0.00122856,-9.21946e-05,0.00108427,7.17336e-06
0.341,0,0,0.0134168,0,0,0.0834636,7.06703,0,0,-0.0259689,0.305411,0.00123975,-9.18745e-05,0.00108051,7.2281e-06
0.342,0,0,0.0135006,0,0,0.083753,7.0672,0,0,-0.0259703,0.305428,0.001251,-9.15558e-05,0.00107676,7.28311e-06
0.343,0,0,0.0135846,0,0,0.0840426,7.06738,0,0,-0.0259717,0.305445,0.00126232,-9.12383e-05,0.00107302,7.3384e-06
0.344,0,0,0.0136689,0,0,0.0843325,7.06756,0,0,-0.0259731,0.305461,0.00127372,-9.09222e-05,0.00106931,7.39396e-06
0.345,0,0,0.0137536,0,0,0.0846226,7.06774,0,0,-0.0259744,0.305477,0.00128518,-9.06073e-05,0.0010656,7.4498e-06
0.346,0,0,0.0138385,0,0,0.084913,7.06791,0,0,-0.0259758,0.305493,0.00129672,-9.02938e-05,0.00106192,7.50591e-06
0.347,0,0,0.0139237,0,0,0.0852036,7.06809,0,0,-0.0259772,0.305509,0.00130833,-8.99816e-05,0.00105824,7.5623e-06
0.348,0,0,0.0140092,0,0,0.0854945,7.06827,0,0,-0.0259785,0.305525,0.00132001,-8.96706e-05,0.00105459,7.61897e-06
0.349,0,0,0.014095,0,0,0.0857856,7.06845,0,0,-0.0259799,0.305541,0.00133177,-8.93609e-05,0.00105095,7.67591e-06
0.35,0,0,0.014181,0,0,0.086077,7.06862,0,0,-0.0259812,0.305557,0.0013436,-8.90525e-05,0.00104732,7.73314e-06
0.351,0,0,0.0142674,0,0,0.0863686,7.0688,0,0,-0.0259826,0.305573,0.0013555,-8.87453e-05,0.00104371,7.79065e-06
0.352,0,0,0.0143541,0,0,0.0866605,7.06898,0,0,-0.0259839,0.305588,0.00136747,-8.84394e-05,0.00104011,7.84844e-06
0.353,0,0,0.014441,0,0,0.0869526,7.06915,0,0,-0.0259852,0.305604,0.00137952,-8.81347e-05,0.00103652,7.90651e-06
0.354,0,0,0.0145283,0,0,0.087245,7.06933,0,0,-0.0259865,0.305619,0.00139164,-8.78313e-05,0.00103296,7.96486e-06
0.355,0,0,0.0146158,0,0,0.0875377,7.06951,0,0,-0.0259878,0.305634,0.00140384,-8.75291e-05,0.0010294,8.0235e-06
0.356,0,0,0.0147036,0,0,0.0878306,7.06968,0,0,-0.0259891,0.305649,0.00141611,-8.72281e-05,0.00102586,8.08242e-06
0.357,0,0,0.0147918,0,0,0.0881237,7.06986,0,0,-0.0259903,0.305664,0.00142845,-8.69284e-05,0.00102234,8.14162e-06
0.358,0,0,0.0148802,0,0,0.0884171,7.07004,0,0,-0.0259916,0.305679,0.00144087,-8.66299e-05,0.00101883,8.20111e-06
0.359,0,0,0.0149689,0,0,0.0887108,7.07021,0,0,-0.0259929,0.305694,0.00145337,-8.63325e-05,0.00101533,8.26089e-06
0.36,0,0,0.0150579,0,0,0.0890047,7.07039,0,0,-0.0259941,0.305709,0.00146594,-8.60364e-05,0.00101185,8.32096e-06
0.361,0,0,0.0151472,0,0,0.0892989,7.07057,0,0,-0.0259954,0.305723,0.00147859,-8.57414e-05,0.00100838,8.38131e-06
0.362,0,0,0.0152368,0,0,0.0895933,7.07074,0,0,-0.0259966,0.305738,0.00149131,-8.54477e-05,0.00100492,8.44196e-06
0.363,0,0,0.0153267,0,0,0.0898879,7.07092,0,0,-0.0259978,0.305752,0.00150411,-8.51551e-05,0.00100148,8.50289e-06
0.364,0,0,0.0154169,0,0,0.0901828,7.0711,0,0,-0.025999,0.305767,0.00151699,-8.48637e-05,0.000998055,8.56411e-06
0.365,0,0,0.0155073,0,0,0.090478,7.07127,0,0,-0.0260003,0.305781,0.00152994,-8.45735e-05,0.000994642,8.62563e-06
0.366,0,0,0.0155981,0,0,0.0907734,7.07145,0,0,-0.0260015,0.305795,0.00154297,-8.42844e-05,0.000991242,8.68744e-06
0.367,0,0,0.0156892,0,0,0.0910691,7.07162,0,0,-0.0260027,0.305809,0.00155608,-8.39964e-05,0.000987856,8.74954e-06
0.368,0,0,0.0157805,0,0,0.091365,7.0718,0,0,-0.0260038,0.305823,0.00156927,-8.37097e-05,0.000984483,8.81194e-06
0.369,0,0,0.0158722,0,0,0.0916612,7.07197,0,0,-0.026005,0.305837,0.00158253,-8.3424e-05,0.000981123,8.87463e-06
0.37,0,0,0.0159642,0,0,0.0919576,7.07215,0,0,-0.0260062,0.305851,0.00159588,-8.31395e-05,0.000977777,8.93761e-06
0.371,0,0,0.0160564,0,0,0.0922543,7.07233,0,0,-0.0260074,0.305864,0.0016093,-8.28561e-05,0.000974445,9.00089e-06
0.372,0,0,0.016149,0,0,0.0925512,7.0725,0,0,-0.0260085,0.305878,0.0016228,-8.25739e-05,0.000971125,9.06447e-06
0.373,0,0,0.0162418,0,0,0.0928484,7.07268,0,0,-0.0260097,0.305891,0.00163638,-8.22927e-05,0.000967819,9.12835e-06
0.374,0,0,0.016335,0,0,0.0931458,7.07285,0,0,-0.0260108,0.305905,0.00165004,-8.20127e-05,0.000964526,9.19253e-06
0.375,0,0,0.0164284,0,0,0.0934435,7.07303,0,0,-0.0260119,0.305918,0.00166378,-8.17338e-05,0.000961245,9.25701e-06
0.376,0,0,0.0165221,0,0,0.0937414,7.0732,0,0,-0.0260131,0.305931,0.0016776,-8.1456e-05,0.000957978,9.32178e-06
